Flags,ID,Product,Generic,Is RADARs,RADARS,RADARS version,Year/Month,Submitted Date,Date,Price,mg Strength,$/mg,Dose,Dose unit,Formulation,City,State,Country,Rating,Source,Submitted by,Client Device,Bulk Purchase,Lat,Lon,Submitted Time,No Time Zone
,96690,Adderall,amphetamines,1,1201,25,201508,40773,40773,5,10,0.5,10mg,mg,pill/tablet,Scottsdale,Arizona,USA,,Personal,,iphone,0,33.5092,-111.899,04:08:49 EST,
,94014,Adderall (generic),amphetamines,1,1203,25,201508,40759,40759,7,30,0.233,30mg,mg,pill/tablet,Seaside Heights,New Jersey,USA,,,,android,0,39.9443,-74.0729,19:08:32 EST,
,95100,Adderall (generic),amphetamines,1,1203,25,201508,40765,40765,10,30,0.333,30mg,mg,pill/tablet,Seattle,Washington,USA,2,,,iphone,0,47.6062,-122.3321,11:08:40 EST,
Price $1 or less.,95166,Adderall (generic),amphetamines,1,1203,25,201508,40765,40765,1,10,0.1,10mg,mg,pill/tablet,Seattle,Washington,USA,1,,,iphone,0,47.6062,-122.3321,17:08:53 EST,
,95272,Adderall (generic),amphetamines,1,1203,25,201508,40766,40766,5,10,0.5,10mg,mg,pill/tablet,Seattle,Washington,USA,3.75,,,other/desktop,0,47.6062,-122.3321,04:08:23 EST,
,95679,Adderall,amphetamines,1,1201,25,201508,40768,40767,15,30,0.5,30mg,mg,pill/tablet,Seattle,Washington,USA,2.5,Heard it,,iphone,0,47.6062,-122.3321,00:08:59 EST,
,96081,Adderall,amphetamines,1,1201,25,201508,40770,40770,5,10,0.5,10mg,mg,pill/tablet,Seattle,Washington,USA,2,Personal,,iphone,1,47.6062,-122.3321,03:08:40 EST,
,96479,Adderall,amphetamines,1,1201,25,201508,40772,40772,15,30,0.5,30mg,mg,pill/tablet,Seattle,Washington,USA,2,Heard it,,iphone,0,47.6062,-122.3321,08:08:23 EST,
,96729,Adderall XR,amphetamines,1,1211,25,201508,40773,40773,10,30,0.333,30mg,mg,pill/tablet,Seattle,Washington,USA,2,Heard it,,iphone,1,47.6062,-122.3321,12:08:09 EST,
,96971,Adderall,amphetamines,1,1201,25,201508,40774,40774,20,20,1,20mg,mg,pill/tablet,Seattle,Washington,USA,4,,,iphone,1,47.6062,-122.3321,13:08:00 EST,
,97326,Adderall,amphetamines,1,1201,25,201508,40775,40775,3,10,0.3,10mg,mg,pill/tablet,Seattle,Washington,USA,1,Internet,,android,1,47.6062,-122.3321,23:08:45 EST,
,97385,Adderall,amphetamines,1,1201,25,201508,40776,40776,2,10,0.2,10mg,mg,pill/tablet,Seattle,Washington,USA,1,,,iphone,0,47.6062,-122.3321,11:08:29 EST,
,97636,Adderall XR,amphetamines,1,1211,25,201508,40777,40777,10,30,0.333,30mg,mg,pill/tablet,Seattle,Washington,USA,2.5,,,iphone,0,47.6062,-122.3321,19:08:38 EST,
,98909,Adderall,amphetamines,1,1201,25,201508,40784,40784,4,20,0.2,20mg,mg,pill/tablet,Seattle,Washington,USA,1,Heard it,,android,0,47.6062,-122.3321,13:08:45 EST,
,96093,Adderall (generic),amphetamines,1,1203,25,201508,40770,40770,6,20,0.3,20mg,mg,pill/tablet,Sellersville,Pennsylvania,USA,1.5,,,android,1,40.354,-75.3049,04:08:29 EST,
,95359,Adderall,amphetamines,1,1201,25,201508,40766,40766,5,30,0.167,30mg,mg,pill/tablet,Shelbyville,Indiana,USA,,,,iphone,0,39.5214,-85.7769,16:08:33 EST,
,95535,Adderall,amphetamines,1,1201,25,201508,40767,40767,5,5,1,5mg,mg,pill/tablet,Smithtown,New York,USA,3.67,,,iphone,0,40.8559,-73.2007,12:08:24 EST,
,95536,Adderall,amphetamines,1,1201,25,201508,40767,40767,4,5,0.8,5mg,mg,pill/tablet,Smithtown,New York,USA,2,,,iphone,0,40.8559,-73.2007,12:08:06 EST,
,95998,Adderall XR,amphetamines,1,1211,25,201508,40769,40769,5,15,0.333,15mg,mg,pill/tablet,Somerset,New Jersey,USA,,Personal,,android,0,40.4976,-74.4885,17:08:30 EST,
,94242,Adderall,amphetamines,1,1201,25,201508,40760,40760,5,10,0.5,10mg,mg,pill/tablet,Spokane,Washington,USA,2,Heard it,,android,0,47.6588,-117.4261,21:08:36 EST,
,97092,Adderall,amphetamines,1,1201,25,201508,40774,40774,8.5,20,0.425,20mg,mg,pill/tablet,Springfield,Massachusetts,USA,5,Heard it,,android,1,42.1015,-72.5898,22:08:20 EST,
,97591,Adderall,amphetamines,1,1201,25,201508,40777,40777,10,30,0.333,30mg,mg,pill/tablet,Springfield,Illinois,USA,2,Heard it,,other/desktop,1,39.8017,-89.6437,15:08:01 EST,
,95366,Adderall XR,amphetamines,1,1211,25,201508,40766,40766,7,30,0.233,30mg,mg,pill/tablet,St Paul,Minnesota,USA,,Personal,,iphone,0,44.9444,-93.0933,17:08:27 EST,
,96639,Adderall XR,amphetamines,1,1211,25,201508,40772,40772,3,5,0.6,5mg,mg,pill/tablet,St. Louis,Missouri,USA,,Personal,,iphone,0,38.6273,-90.1979,22:08:08 EST,
,98663,Adderall,amphetamines,1,1201,25,201508,40782,40782,8,20,0.4,20mg,mg,pill/tablet,St. Louis,Missouri,USA,2.86,Heard it,,other/desktop,1,38.6273,-90.1979,21:08:38 EST,
,98160,Adderall,amphetamines,1,1201,25,201508,40780,40772,5,20,0.25,20mg,mg,pill/tablet,St. Petersburg,Florida,USA,1,Heard it,,android,1,27.7709,-82.6793,09:08:10 EST,
,95368,Adderall,amphetamines,1,1201,25,201508,40766,40766,5,10,0.5,10mg,mg,pill/tablet,Sterling Heights,Michigan,USA,3.67,Heard it,,iphone,0,42.5803,-83.0302,17:08:15 EST,
,98475,Adderall,amphetamines,1,1201,25,201508,40781,40781,7.5,20,0.375,20mg,mg,pill/tablet,Stockton,California,USA,,Heard it,,iphone,1,37.9577,-121.2908,21:08:20 EST,
,93269,Adderall,amphetamines,1,1201,25,201508,40755,40755,10,30,0.333,30mg,mg,pill/tablet,Sumter,South Carolina,USA,,Heard it,,iphone,1,33.9204,-80.3415,18:08:46 EST,
Potential duplicate,93270,Adderall,amphetamines,1,1201,25,201508,40755,40755,10,30,0.333,30mg,mg,pill/tablet,Sumter,South Carolina,USA,,Heard it,,iphone,1,33.9204,-80.3415,18:08:46 EST,
,97372,Adderall,amphetamines,1,1201,25,201508,40776,40776,5,30,0.167,30mg,mg,pill/tablet,Sumter,South Carolina,USA,1,Heard it,,android,1,33.9204,-80.3415,07:08:38 EST,
,98684,Adderall XR,amphetamines,1,1211,25,201508,40782,40782,6,20,0.3,20mg,mg,pill/tablet,Sumter,South Carolina,USA,3,,,android,0,33.9204,-80.3415,23:08:57 EST,
,97191,Adderall (generic),amphetamines,1,1203,25,201508,40775,40775,2,20,0.1,20mg,mg,pill/tablet,Sunset,Louisiana,USA,,Heard it,,iphone,0,30.4113,-92.0685,12:08:59 EST,
,94872,Adderall,amphetamines,1,1201,25,201508,40764,40763,3,10,0.3,10mg,mg,pill/tablet,Tacoma,Washington,USA,1,,,android,0,47.2529,-122.4443,02:08:05 EST,
,96224,Adderall XR,amphetamines,1,1211,25,201508,40770,40770,5,10,0.5,10mg,mg,pill/tablet,Tacoma,Washington,USA,3,,,iphone,1,47.2529,-122.4443,23:08:20 EST,
,97039,Adderall (generic),amphetamines,1,1203,25,201508,40774,40774,3,10,0.3,10mg,mg,pill/tablet,Tacoma,Washington,USA,1,,,android,1,47.2529,-122.4443,19:08:02 EST,
,93602,Adderall,amphetamines,1,1201,25,201508,40757,40757,3,10,0.3,10mg,mg,pill/tablet,Tallahassee,Florida,USA,3,Personal,,other/desktop,0,30.4383,-84.2807,17:08:57 EST,
Price $1 or less.,93318,Adderall,amphetamines,1,1201,25,201508,40756,40756,1,20,0.05,20mg,mg,pill/tablet,Tampa,Florida,USA,1,,,android,0,27.9475,-82.4584,00:08:10 EST,
,94153,Adderall (generic),amphetamines,1,1203,25,201508,40760,40760,5,5,1,5mg,mg,pill/tablet,Tampa,Florida,USA,,Heard it,,android,1,27.9475,-82.4584,15:08:56 EST,
,94426,Adderall (generic),amphetamines,1,1203,25,201508,40761,40761,5,15,0.333,15mg,mg,pill/tablet,Tampa,Florida,USA,3,Personal,,android,0,27.9475,-82.4584,18:08:41 EST,
,96674,Adderall,amphetamines,1,1201,25,201508,40773,40773,5,20,0.25,20mg,mg,pill/tablet,Tampa,Florida,USA,1,Personal,,iphone,1,27.9475,-82.4584,01:08:49 EST,
,97159,Adderall,amphetamines,1,1201,25,201508,40775,40775,10,30,0.333,30mg,mg,pill/tablet,Tampa,Florida,USA,3,,,iphone,1,27.9475,-82.4584,08:08:39 EST,
,97574,Adderall,amphetamines,1,1201,25,201508,40777,40777,3,10,0.3,10mg,mg,pill/tablet,Taunton,Massachusetts,USA,2,Personal,,iphone,0,41.9001,-71.0898,14:08:48 EST,
,96108,Adderall,amphetamines,1,1201,25,201508,40770,40770,7,30,0.233,30mg,mg,pill/tablet,Tempe,Arizona,USA,2.67,Personal,,iphone,0,33.4148,-111.9093,09:08:49 EST,
,97907,Adderall (generic),amphetamines,1,1203,25,201508,40779,40779,20,20,1,20mg,mg,pill/tablet,Tempe,Arizona,USA,4.5,,,android,0,33.4148,-111.9093,03:08:27 EST,
Potential duplicate,97908,Adderall (generic),amphetamines,1,1203,25,201508,40779,40779,20,20,1,20mg,mg,pill/tablet,Tempe,Arizona,USA,5,,,android,0,33.4148,-111.9093,03:08:20 EST,
,96958,Adderall,amphetamines,1,1201,25,201508,40774,40774,10,30,0.333,30mg,mg,pill/tablet,Texarkana,Texas,USA,5,Personal,,iphone,0,33.4251,-94.0477,12:08:11 EST,
,98348,Adderall XR,amphetamines,1,,,201508,40781,40781,4,10,0.4,10mg,mg,pill/tablet,Thunder Bay,Ontario,Canada,2.75,Personal,,android,0,48.4001,-89.3168,06:08:55 EST,
,94626,Adderall,amphetamines,1,1201,25,201508,40762,40762,6,30,0.2,30mg,mg,pill/tablet,Toledo,Ohio,USA,2.5,Personal,,android,0,41.6639,-83.5552,17:08:01 EST,
,95383,Adderall XR,amphetamines,1,1211,25,201508,40766,40766,4,25,0.16,25mg,mg,pill/tablet,Toledo,Ohio,USA,2.33,Personal,,android,0,41.6639,-83.5552,18:08:21 EST,
,96681,Adderall,amphetamines,1,1201,25,201508,40773,40773,3,20,0.15,20mg,mg,pill/tablet,Topeka,Kansas,USA,,Personal,,android,0,39.0483,-95.678,02:08:45 EST,
Price $1 or less.,97237,Adderall,amphetamines,1,1201,25,201508,40775,40775,1,15,0.067,15mg,mg,pill/tablet,Trenton,New Jersey,USA,1,Personal,,iphone,1,40.2171,-74.7429,16:08:47 EST,
,97095,Adderall,amphetamines,1,1201,25,201508,40774,40774,5,20,0.25,20mg,mg,pill/tablet,Troy,Alabama,USA,3,Personal,,iphone,0,31.8088,-85.97,23:08:17 EST,
,98473,Adderall,amphetamines,1,1201,25,201508,40781,40781,5,10,0.5,10mg,mg,pill/tablet,Tualatin,Oregon,USA,2,Personal,,other/desktop,0,45.384,-122.764,21:08:18 EST,
Price over $45.,94983,Adderall,amphetamines,1,1201,25,201508,40764,40764,78,10,7.8,10mg,mg,pill/tablet,Tucson,Arizona,USA,3,Internet Pharmacy,,android,0,32.2217,-110.9265,20:08:00 EST,
Price over $45.,95110,Adderall,amphetamines,1,1201,25,201508,40765,40765,60,30,2,30mg,mg,pill/tablet,Tucson,Arizona,USA,4.25,Heard it,,android,0,32.2217,-110.9265,12:08:43 EST,
,98116,Adderall XR,amphetamines,1,1211,25,201508,40780,40779,5,20,0.25,20mg,mg,pill/tablet,Tucson,Arizona,USA,1.5,Personal,,iphone,0,32.2217,-110.9265,01:08:18 EST,
,98249,Adderall,amphetamines,1,1201,25,201508,40780,40780,5,10,0.5,10mg,mg,pill/tablet,Tucson,Arizona,USA,3,Heard it,,other/desktop,0,32.2217,-110.9265,17:08:39 EST,
,95350,Adderall,amphetamines,1,1201,25,201508,40766,40766,6,20,0.3,20mg,mg,pill/tablet,Tulsa,Oklahoma,USA,,Personal,,iphone,0,36.154,-95.9928,15:08:57 EST,
Potential duplicate,95352,Adderall,amphetamines,1,1201,25,201508,40766,40766,6,20,0.3,20mg,mg,pill/tablet,Tulsa,Oklahoma,USA,2,Personal,,iphone,1,36.154,-95.9928,15:08:43 EST,
,95609,Adderall (generic),amphetamines,1,1203,25,201508,40767,40767,5,10,0.5,10mg,mg,pill/tablet,Tulsa,Oklahoma,USA,3,Personal,,android,0,36.154,-95.9928,18:08:10 EST,
Potential duplicate,95610,Adderall (generic),amphetamines,1,1203,25,201508,40767,40767,5,10,0.5,10mg,mg,pill/tablet,Tulsa,Oklahoma,USA,3,,,android,0,36.154,-95.9928,18:08:46 EST,
,96332,Adderall,amphetamines,1,1201,25,201508,40771,40771,5,20,0.25,20mg,mg,pill/tablet,Tulsa,Oklahoma,USA,4,Personal,,iphone,0,36.154,-95.9928,16:08:49 EST,
,98674,Adderall,amphetamines,1,1201,25,201508,40782,40782,5,20,0.25,20mg,mg,pill/tablet,Tulsa,Oklahoma,USA,3,Heard it,,iphone,1,36.154,-95.9928,22:08:36 EST,
Potential duplicate,98675,Adderall,amphetamines,1,1201,25,201508,40782,40782,5,20,0.25,20mg,mg,pill/tablet,Tulsa,Oklahoma,USA,3,Personal,,iphone,1,36.154,-95.9928,23:08:14 EST,
,98438,Adderall (generic),amphetamines,1,1203,25,201508,40781,40781,10,30,0.333,30mg,mg,pill/tablet,Turlock,California,USA,3.5,Personal,,iphone,0,37.4947,-120.8466,18:08:35 EST,
,98677,Adderall,amphetamines,1,1201,25,201508,40782,40782,3,10,0.3,10mg,mg,pill/tablet,Turlock,California,USA,3,Personal,,iphone,0,37.4947,-120.8466,23:08:05 EST,
,96105,Adderall,amphetamines,1,1201,25,201508,40770,40770,3,20,0.15,20mg,mg,pill/tablet,Tuscaloosa,Alabama,USA,,Personal,,android,0,33.2098,-87.5692,08:08:09 EST,
,96373,Adderall,amphetamines,1,1201,25,201508,40771,40771,10,20,0.5,20mg,mg,pill/tablet,Tyler,Texas,USA,3,,,iphone,0,32.3513,-95.3011,19:08:04 EST,
,96115,Adderall,amphetamines,1,1201,25,201508,40770,40770,10,30,0.333,30mg,mg,pill/tablet,upper Darby,Pennsylvania,USA,3.5,Personal,,android,0,39.9285,-75.2738,10:08:36 EST,
,94886,Adderall (generic),amphetamines,1,1203,25,201508,40764,40764,30,30,1,30mg,mg,pill/tablet,Valencia,California,USA,5,,,android,0,34.4436,-118.6095,08:08:57 EST,
,97366,Adderall,amphetamines,1,1201,25,201508,40776,40776,20,30,0.667,30mg,mg,pill/tablet,Virginia Beach,Virginia,USA,3.5,,,android,0,36.8529,-75.978,05:08:45 EST,
,96731,Adderall,amphetamines,1,1201,25,201508,40773,40773,4,30,0.133,30mg,mg,pill/tablet,Walker,Michigan,USA,1,Personal,,iphone,1,43.0014,-85.7681,12:08:14 EST,
,95192,Adderall,amphetamines,1,1201,25,201508,40765,40765,3,20,0.15,20mg,mg,pill/tablet,Walnut Creek,California,USA,,Personal,,android,0,37.9063,-122.065,19:08:51 EST,
,98337,Adderall,amphetamines,1,1201,25,201508,40781,40781,6,20,0.3,20mg,mg,pill/tablet,Wappingers Falls,New York,USA,2,,,android,0,41.5965,-73.911,03:08:54 EST,
,97377,Adderall,amphetamines,1,1201,25,201508,40776,40776,10,30,0.333,30mg,mg,pill/tablet,Warren,Michigan,USA,2,Heard it,,android,0,42.4775,-83.0277,07:08:41 EST,
,93795,Adderall XR,amphetamines,1,1211,25,201508,40758,40758,15,30,0.5,30mg,mg,pill/tablet,Warsaw,Indiana,USA,3.67,Personal,,android,0,41.2381,-85.8531,18:08:42 EST,
Potential duplicate,93797,Adderall XR,amphetamines,1,1211,25,201508,40758,40758,15,30,0.5,30mg,mg,pill/tablet,Warsaw,Indiana,USA,3.5,,,android,0,41.2381,-85.8531,18:08:33 EST,
,93799,Adderall XR,amphetamines,1,1211,25,201508,40758,40757,15,30,0.5,30mg,mg,pill/tablet,Warsaw,Indiana,USA,3.67,Heard it,,android,0,41.2381,-85.8531,18:08:23 EST,
Price over $45.,94498,Adderall,amphetamines,1,1201,25,201508,40761,40761,150,5,30,5mg,mg,pill/tablet,Warwick,Rhode Island,USA,2.5,,,iphone,1,41.7001,-71.4162,23:08:41 EST,
,93196,Adderall XR,amphetamines,1,1211,25,201508,40755,40755,3,15,0.2,15mg,mg,pill/tablet,Washington,DC,USA,2,,,android,1,38.895,-77.0367,07:08:14 EST,
,93669,Adderall,amphetamines,1,1201,25,201508,40757,40757,8,20,0.4,20mg,mg,pill/tablet,Washington,DC,USA,4,Heard it,,android,0,38.895,-77.0367,23:08:03 EST,
,94365,Adderall,amphetamines,1,1201,25,201508,40761,40761,3,5,0.6,5mg,mg,pill/tablet,Washington,DC,USA,4,,,android,0,38.895,-77.0367,14:08:57 EST,
,97038,Adderall,amphetamines,1,1201,25,201508,40774,40774,5,10,0.5,10mg,mg,pill/tablet,Washington,DC,USA,5,,,iphone,0,38.895,-77.0367,19:08:20 EST,
,97058,Adderall XR,amphetamines,1,1211,25,201508,40774,40774,3,10,0.3,10mg,mg,pill/tablet,Washington,Illinois,USA,3.5,,,iphone,0,40.7037,-89.4073,20:08:32 EST,
,93195,Adderall XR,amphetamines,1,1211,25,201508,40755,40755,3,15,0.2,15mg,mg,pill/tablet,Washington D.C.,Washington,USA,1,Personal,,android,0,38.8951,-77.0364,07:08:17 EST,
,96741,Adderall (generic),amphetamines,1,1203,25,201508,40773,40773,5,20,0.25,20mg,mg,pill/tablet,Waukegan,Illinois,USA,2.67,,,iphone,0,42.3636,-87.8448,13:08:52 EST,
,95132,Adderall,amphetamines,1,1201,25,201508,40765,40765,2,20,0.1,20mg,mg,pill/tablet,West Bend,Wisconsin,USA,1,Internet Pharmacy,,iphone,1,43.4253,-88.1834,14:08:26 EST,
,95142,Adderall,amphetamines,1,1201,25,201508,40765,40765,6,10,0.6,10mg,mg,pill/tablet,West Palm Beach,Florida,USA,,Personal,,other/desktop,0,26.7153,-80.0534,15:08:35 EST,
,96299,Adderall (generic),amphetamines,1,1203,25,201508,40771,40771,5,10,0.5,10mg,mg,pill/tablet,West Palm Beach,Florida,USA,2,Personal,,android,1,26.7153,-80.0534,13:08:48 EST,
,94804,Adderall XR,amphetamines,1,1211,25,201508,40763,40763,10,30,0.333,30mg,mg,pill/tablet,Westfield,New Jersey,USA,,Personal,,other_mobile,0,40.659,-74.3474,19:08:52 EST,
,95004,Adderall,amphetamines,1,1201,25,201508,40764,40764,6,20,0.3,20mg,mg,pill/tablet,Weston,Florida,USA,2,,,iphone,0,26.1004,-80.3998,21:08:32 EST,
,97638,Adderall (generic),amphetamines,1,1203,25,201508,40777,40777,5,30,0.167,30mg,mg,pill/tablet,White Plains,New York,USA,1,Heard it,,android,0,41.034,-73.7629,19:08:54 EST,
,98529,Adderall,amphetamines,1,1201,25,201508,40782,40782,3,15,0.2,15mg,mg,pill/tablet,Williamsburg,Virginia,USA,2.25,Personal,,ipod,0,37.2707,-76.7075,06:08:24 EST,
,94605,Adderall,amphetamines,1,1201,25,201508,40762,40762,3,10,0.3,10mg,mg,pill/tablet,Wilmington,Delaware,USA,3.5,,,android,0,39.7459,-75.5466,16:08:32 EST,
,94914,Adderall,amphetamines,1,1201,25,201508,40764,40764,10,20,0.5,20mg,mg,pill/tablet,Winamac,Indiana,USA,4,,,android,0,41.0514,-86.6031,13:08:20 EST,
Price over $45.,94125,Adderall (generic),amphetamines,1,1203,25,201508,40760,40760,90,20,4.5,20mg,mg,pill/tablet,Winston Salem,North Carolina,USA,4,,,android,0,36.0999,-80.2442,13:08:41 EST,
,95165,Adderall,amphetamines,1,1201,25,201508,40765,40765,1.5,10,0.15,10mg,mg,pill/tablet,Woodbridge,Virginia,USA,,,,other/desktop,1,38.6582,-77.2497,17:08:56 EST,
,99096,Adderall,amphetamines,1,1201,25,201508,40785,40785,10,30,0.333,30mg,mg,pill/tablet,Worcester,Massachusetts,USA,,Heard it,,android,0,42.2626,-71.8023,17:08:08 EST,
,97245,Adderall,amphetamines,1,1201,25,201508,40775,40775,5,10,0.5,10mg,mg,pill/tablet,Yonkers,New York,USA,2,Heard it,,other/desktop,0,40.9312,-73.8988,16:08:57 EST,
,93394,Adderall,amphetamines,1,1201,25,201508,40756,40756,8,20,0.4,20mg,mg,pill/tablet,Yorba Linda,California,USA,2,Personal,,iphone,0,33.8886,-117.8131,15:08:11 EST,
,97084,Adderall,amphetamines,1,1201,25,201508,40774,40774,7,20,0.35,20mg,mg,pill/tablet,York,Pennsylvania,USA,4.33,,,android,0,39.9626,-76.7277,22:08:46 EST,
,91679,Adderall,amphetamines,1,1201,25,201507,40746,40746,5,30,0.167,30mg,mg,pill/tablet,Akron,Ohio,USA,1,Personal,,android,0,41.0814,-81.519,14:07:38 EST,
,88266,Adderall XR,amphetamines,1,1211,25,201507,40729,40668,8,30,0.267,30mg,mg,pill/tablet,Alabaster,Alabama,USA,,Personal,,android,1,33.2443,-86.8164,21:07:04 EST,
,87694,Adderall,amphetamines,1,1201,25,201507,40726,40726,3,15,0.2,15mg,mg,pill/tablet,Alachua,Florida,USA,,Personal,,iphone,0,29.7516,-82.4248,08:07:46 EST,
,87651,Adderall (generic),amphetamines,1,1203,25,201507,40725,40725,4,20,0.2,20mg,mg,pill/tablet,Albuquerque,New Mexico,USA,,,,iphone,0,35.0845,-106.6511,22:07:44 EST,
,90857,Adderall,amphetamines,1,1201,25,201507,40742,40742,10,10,1,10mg,mg,pill/tablet,Albuquerque,New Mexico,USA,,Personal,,other/desktop,0,35.0845,-106.6511,13:07:17 EST,
,90271,Adderall (generic),amphetamines,1,1203,25,201507,40739,40739,5,30,0.167,30mg,mg,pill/tablet,Alexandria,Louisiana,USA,3,,,android,0,31.3113,-92.4451,15:07:27 EST,
,91962,Adderall XR,amphetamines,1,1211,25,201507,40747,40747,5,30,0.167,30mg,mg,pill/tablet,Altoona,Pennsylvania,USA,1,Personal,,other/desktop,0,40.5187,-78.3947,22:07:27 EST,
,87498,Adderall XR,amphetamines,1,1211,25,201507,40725,40725,9,30,0.3,30mg,mg,pill/tablet,Ames,Iowa,USA,1,Heard it,,iphone,0,42.0347,-93.6199,02:07:44 EST,
,88881,Adderall XR,amphetamines,1,1211,25,201507,40732,40732,10,20,0.5,20mg,mg,pill/tablet,Ames,Iowa,USA,,Personal,,android,0,42.0347,-93.6199,17:07:30 EST,
,87499,Adderall XR,amphetamines,1,1211,25,201507,40725,40725,5,20,0.25,20mg,mg,pill/tablet,Amherst,Massachusetts,USA,1,,,android,0,42.3804,-72.5231,02:07:11 EST,
,91538,Adderall,amphetamines,1,1201,25,201507,40745,40745,8,20,0.4,20mg,mg,pill/tablet,Anaheim,California,USA,3,,,other/desktop,0,33.8353,-117.9145,17:07:12 EST,
,89969,Adderall (generic),amphetamines,1,1203,25,201507,40738,40738,8,20,0.4,20mg,mg,pill/tablet,Anchorage,Alaska,USA,,Personal,,android,0,61.2181,-149.9003,10:07:28 EST,
,88677,Adderall,amphetamines,1,1201,25,201507,40731,40731,2,5,0.4,5mg,mg,pill/tablet,Ann Arbor,Michigan,USA,3.75,Internet Pharmacy,,android,0,42.2776,-83.7409,18:07:22 EST,
,89604,Adderall,amphetamines,1,1201,25,201507,40736,40736,8,30,0.267,30mg,mg,pill/tablet,Apache Junction,Arizona,USA,2.25,Personal,,other_mobile,0,33.4151,-111.5496,17:07:57 EST,
,89794,Adderall (generic),amphetamines,1,1203,25,201507,40737,40737,4,30,0.133,30mg,mg,pill/tablet,Apache Junction,Arizona,USA,2.5,Personal,,android,1,33.4151,-111.5496,15:07:17 EST,
,87465,Adderall (generic),amphetamines,1,1203,25,201507,40724,40724,2,10,0.2,10mg,mg,pill/tablet,Appleton,Wisconsin,USA,3,,,android,0,44.2619,-88.4154,20:07:54 EST,
Price over $45.,92670,Adderall,amphetamines,1,1201,25,201507,40751,40751,75,15,5,15mg,mg,pill/tablet,Appleton,Wisconsin,USA,5,Internet Pharmacy,,iphone,0,44.2619,-88.4154,23:07:05 EST,
,92677,Adderall XR,amphetamines,1,1211,25,201507,40751,40751,25,15,1.667,15mg,mg,pill/tablet,Appleton,Wisconsin,USA,4.67,Heard it,,iphone,0,44.2619,-88.4154,23:07:14 EST,
Price over $45.,92678,Adderall XR,amphetamines,1,1211,25,201507,40751,40751,50,15,3.333,15mg,mg,pill/tablet,Appleton,Wisconsin,USA,4.5,Heard it,,iphone,0,44.2619,-88.4154,23:07:35 EST,
,87482,Adderall,amphetamines,1,1201,25,201507,40724,40724,2,20,0.1,20mg,mg,pill/tablet,Arlington,Virginia,USA,2.33,Heard it,,iphone,0,38.881,-77.1043,22:07:22 EST,
,91626,Adderall,amphetamines,1,1201,25,201507,40746,40746,10,20,0.5,20mg,mg,pill/tablet,Arlington,Virginia,USA,2.4,Personal,,iphone,1,38.881,-77.1043,00:07:55 EST,
,92022,Adderall (generic),amphetamines,1,1203,25,201507,40748,40748,4,20,0.2,20mg,mg,pill/tablet,Ashburn,Virginia,USA,1.67,Personal,,other/desktop,0,39.0437,-77.4875,11:07:19 EST,
,91443,Adderall XR,amphetamines,1,1211,25,201507,40745,40745,2.5,20,0.125,20mg,mg,pill/tablet,Asheville,North Carolina,USA,1,Heard it,,other/desktop,1,35.601,-82.554,03:07:24 EST,
,87606,Adderall (generic),amphetamines,1,1203,25,201507,40725,40725,7,20,0.35,20mg,mg,pill/tablet,Athens,Georgia,USA,,Personal,,other/desktop,0,33.961,-83.3779,18:07:25 EST,
,92055,Adderall (generic),amphetamines,1,1203,25,201507,40748,40748,4,20,0.2,20mg,mg,pill/tablet,Athens,Georgia,USA,5,,,iphone,0,33.961,-83.3779,14:07:32 EST,
,92067,Adderall XR,amphetamines,1,1211,25,201507,40748,40748,4,15,0.267,15mg,mg,pill/tablet,Athens,Georgia,USA,4,Personal,,iphone,0,33.961,-83.3779,15:07:49 EST,
,91878,Adderall,amphetamines,1,1201,25,201507,40747,40747,7,20,0.35,20mg,mg,pill/tablet,Atlanta,Georgia,USA,,Personal,,iphone,0,33.749,-84.388,15:07:59 EST,
,92014,Adderall,amphetamines,1,1201,25,201507,40748,40748,4,30,0.133,30mg,mg,pill/tablet,Atlanta,Georgia,USA,1,Heard it,,android,0,33.749,-84.388,09:07:01 EST,
,92250,Adderall,amphetamines,1,1201,25,201507,40749,40749,2,5,0.4,5mg,mg,pill/tablet,Atlanta,Georgia,USA,2,Heard it,,iphone,0,33.749,-84.388,16:07:54 EST,
,90741,Adderall XR,amphetamines,1,1211,25,201507,40741,40741,30,30,1,30mg,mg,pill/tablet,Auburn,Washington,USA,3,Heard it,,android,0,47.3073,-122.2285,19:07:11 EST,
,92789,Adderall,amphetamines,1,1201,25,201507,40752,40752,10,30,0.333,30mg,mg,pill/tablet,Augusta,Georgia,USA,,,,android,0,33.471,-81.9748,20:07:09 EST,
,91856,Adderall XR,amphetamines,1,1211,25,201507,40747,40747,5,15,0.333,15mg,mg,pill/tablet,Aurora,Colorado,USA,,,,android,0,39.7294,-104.8319,11:07:20 EST,
Potential duplicate,91857,Adderall XR,amphetamines,1,1211,25,201507,40747,40747,5,15,0.333,15mg,mg,pill/tablet,Aurora,Colorado,USA,,,,android,0,39.7294,-104.8319,11:07:20 EST,
,87763,Adderall,amphetamines,1,1201,25,201507,40726,40726,5,10,0.5,10mg,mg,pill/tablet,Austin,Texas,USA,3.33,,,iphone,0,30.2672,-97.7431,17:07:05 EST,
,88173,Adderall,amphetamines,1,1201,25,201507,40729,40729,3,10,0.3,10mg,mg,pill/tablet,Austin,Texas,USA,3,Heard it,,iphone,1,30.2672,-97.7431,13:07:46 EST,
